lemma,lila_id,synset_id,sem_type,definition_pt,lexemes_pt
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,classe
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,espécies
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,género
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,raça
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,tipo
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,casta
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,condição
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,espécie
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,forma
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,nação
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,simulacro
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,sorte
genus,lilaLemma:104504,07967982-n,grupo,pessoas que se acredita pertencer ao mesmo estoque genético,linhagem
genus,lilaLemma:104504,07967982-n,grupo,pessoas que se acredita pertencer ao mesmo estoque genético,povo
genus,lilaLemma:104504,07967982-n,grupo,pessoas que se acredita pertencer ao mesmo estoque genético,raça
genus,lilaLemma:104504,07967982-n,grupo,pessoas que se acredita pertencer ao mesmo estoque genético,raças humanas
genus,lilaLemma:104504,06328643-n,comunicação,"uma categoria gramatical em línguas flexionadas regem o acordo entre substantivos e pronomes e adjetivos; em algumas línguas é bastante arbitrária, mas em línguas indo-européias, geralmente, é baseada no sexo ou animateness",género
genus,lilaLemma:104504,06328643-n,comunicação,"uma categoria gramatical em línguas flexionadas regem o acordo entre substantivos e pronomes e adjetivos; em algumas línguas é bastante arbitrária, mas em línguas indo-européias, geralmente, é baseada no sexo ou animateness",género gramatical
genus,lilaLemma:104504,06328643-n,comunicação,"uma categoria gramatical em línguas flexionadas regem o acordo entre substantivos e pronomes e adjetivos; em algumas línguas é bastante arbitrária, mas em línguas indo-européias, geralmente, é baseada no sexo ou animateness",gênero
genus,lilaLemma:104504,06328643-n,comunicação,"uma categoria gramatical em línguas flexionadas regem o acordo entre substantivos e pronomes e adjetivos; em algumas línguas é bastante arbitrária, mas em línguas indo-européias, geralmente, é baseada no sexo ou animateness",gênero gramatical
genus,lilaLemma:104504,07320302-n,evento,o evento de nascer,nascimento
genus,lilaLemma:104504,07974025-n,grupo,"pessoas que têm a mesma ou status social, econômico, educacional",classe
genus,lilaLemma:104504,07974025-n,grupo,"pessoas que têm a mesma ou status social, econômico, educacional",classe social
genus,lilaLemma:104504,07974025-n,grupo,"pessoas que têm a mesma ou status social, econômico, educacional",estrato
genus,lilaLemma:104504,08166552-n,grupo,as pessoas que vivem em uma nação ou país,gente
genus,lilaLemma:104504,08166552-n,grupo,as pessoas que vivem em uma nação ou país,nação
genus,lilaLemma:104504,08166552-n,grupo,as pessoas que vivem em uma nação ou país,povo
genus,lilaLemma:104504,08166552-n,grupo,as pessoas que vivem em uma nação ou país,país
genus,lilaLemma:104504,08166552-n,grupo,as pessoas que vivem em uma nação ou país,terra
genus,lilaLemma:104504,05660268-n,cognição,"uma maneira de fazer algo, especialmente uma forma sistemática; implica um arranjo lógico ordenado (geralmente em etapas)",Método
genus,lilaLemma:104504,05660268-n,cognição,"uma maneira de fazer algo, especialmente uma forma sistemática; implica um arranjo lógico ordenado (geralmente em etapas)",metodo
genus,lilaLemma:104504,05660268-n,cognição,"uma maneira de fazer algo, especialmente uma forma sistemática; implica um arranjo lógico ordenado (geralmente em etapas)",método
genus,lilaLemma:104504,05660268-n,cognição,"uma maneira de fazer algo, especialmente uma forma sistemática; implica um arranjo lógico ordenado (geralmente em etapas)",métodos
genus,lilaLemma:104504,05660268-n,cognição,"uma maneira de fazer algo, especialmente uma forma sistemática; implica um arranjo lógico ordenado (geralmente em etapas)",técnica
genus,lilaLemma:104504,09918248-n,pessoa,um filho ou filha de qualquer idade,criança
genus,lilaLemma:104504,09918248-n,pessoa,um filho ou filha de qualquer idade,filho
genus,lilaLemma:104504,09918248-n,pessoa,um filho ou filha de qualquer idade,menino
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,descendência
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,família
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,linhagem
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,sangue
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,aniagem
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,ascedência
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,ascendência
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,casta
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,cepa
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,estema
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,estirpe
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,filiação
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,genealogia
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,linha
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,origem
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,parentela
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,parentesco
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,procedência
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,prosápia
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,ramo
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,raça
genus,lilaLemma:104504,08101937-n,grupo,os descendentes de um indivíduo,serapilheira
genus,lilaLemma:104504,04931733-n,atributo,uma maneira de fazer ou ser,forma
genus,lilaLemma:104504,04931733-n,atributo,uma maneira de fazer ou ser,jeito
genus,lilaLemma:104504,04931733-n,atributo,uma maneira de fazer ou ser,maneira
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,caminho
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,ferramenta
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,jeito
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,maneira
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,meio
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,modo
genus,lilaLemma:104504,00172710-n,ação,como um resultado é obtido ou um fim é alcançado,forma
genus,lilaLemma:104504,07970721-n,grupo,pessoas descendem de um ancestral comum,família
genus,lilaLemma:104504,07970406-n,grupo,grupo social primário; pais e filhos,família
genus,lilaLemma:104504,08103777-n,grupo,(Biologia) um grupo taxonômico contendo uma ou mais ordens,classe
genus,lilaLemma:104504,08103777-n,grupo,(Biologia) um grupo taxonômico contendo uma ou mais ordens,espécies
genus,lilaLemma:104504,05844881-n,cognição,um tipo específico de algo,classe
genus,lilaLemma:104504,05844881-n,cognição,um tipo específico de algo,espécie
genus,lilaLemma:104504,05844881-n,cognição,um tipo específico de algo,espécies
genus,lilaLemma:104504,05844881-n,cognição,um tipo específico de algo,género
genus,lilaLemma:104504,05844881-n,cognição,um tipo específico de algo,tipo
genus,lilaLemma:104504,05844881-n,cognição,um tipo específico de algo,variedade
genus,lilaLemma:104504,10373998-n,pessoa,os descendentes imediatos de uma pessoa,descendente
genus,lilaLemma:104504,10373998-n,pessoa,os descendentes imediatos de uma pessoa,descendência
genus,lilaLemma:104504,10373998-n,pessoa,os descendentes imediatos de uma pessoa,filho
genus,lilaLemma:104504,10373998-n,pessoa,os descendentes imediatos de uma pessoa,geração
genus,lilaLemma:104504,10373998-n,pessoa,os descendentes imediatos de uma pessoa,prole
genus,lilaLemma:104504,10373998-n,pessoa,os descendentes imediatos de uma pessoa,ramo
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,compreender
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,conter
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,incluir
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,ter
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,levar
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,portar
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,possuir
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,suportar
gero,lilaLemma:104536,02700867-v,estado,conter ou deter; ter dentro,sustentar
gero,lilaLemma:104536,02630871-v,estado,[have],portar
gero,lilaLemma:104536,02630871-v,estado,[have],ter
gero,lilaLemma:104536,02302220-v,posse,"ter por direito; diz-de direitos, títulos e escritórios",manter
gero,lilaLemma:104536,02302220-v,posse,"ter por direito; diz-de direitos, títulos e escritórios",ter
gero,lilaLemma:104536,01449974-v,contato,"movimentar-se segurando algo, tanto em um veículo quanto com as mãos ou em um corpo",carregar
gero,lilaLemma:104536,01449974-v,contato,"movimentar-se segurando algo, tanto em um veículo quanto com as mãos ou em um corpo",levar
gero,lilaLemma:104536,01449974-v,contato,"movimentar-se segurando algo, tanto em um veículo quanto com as mãos ou em um corpo",transportar
gero,lilaLemma:104536,00047745-v,corpo,ter sobre a sua pessoa,portar
gero,lilaLemma:104536,00047745-v,corpo,ter sobre a sua pessoa,usar
gero,lilaLemma:104536,00047745-v,corpo,ter sobre a sua pessoa,levar
gero,lilaLemma:104536,00047745-v,corpo,ter sobre a sua pessoa,vestir
gero,lilaLemma:104536,02586619-v,relação social,[exercise authority over; as of nations],gerir
gero,lilaLemma:104536,02586619-v,relação social,[exercise authority over; as of nations],governar
gero,lilaLemma:104536,02586619-v,relação social,[exercise authority over; as of nations],reger
gero,lilaLemma:104536,02586619-v,relação social,[exercise authority over; as of nations],reinar
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,agir
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,atuar
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,comportar-se
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,parecer
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,actuar
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,fazer
gero,lilaLemma:104536,00010435-v,corpo,agir de uma certa forma; comportar-se ou conduzir-se;,operar
gero,lilaLemma:104536,02079933-v,movimento,transmitir ou servir como meio de transmissão,conduzir
gero,lilaLemma:104536,02079933-v,movimento,transmitir ou servir como meio de transmissão,transmitir
gero,lilaLemma:104536,02079933-v,movimento,transmitir ou servir como meio de transmissão,trazer
gero,lilaLemma:104536,02079933-v,movimento,transmitir ou servir como meio de transmissão,transportar
gero,lilaLemma:104536,02079933-v,movimento,transmitir ou servir como meio de transmissão,veicular
gero,lilaLemma:104536,02301825-v,posse,assumir como próprias as despesas ou dívidas de outra pessoa,aceitar
gero,lilaLemma:104536,02301825-v,posse,assumir como próprias as despesas ou dívidas de outra pessoa,assumir
gero,lilaLemma:104536,01218084-v,contato,"ter ou ser capaz de suportar o peso, pressão ou responsabilidade de",levar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,aguentar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,aturar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,suportar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,tolerar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,acomodar-se
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,admitir
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,agonizar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,agüentar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,amargar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,amochar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,aparar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,apoiar
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,coadunar-se
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,compadecer
gero,lilaLemma:104536,00668099-v,cognição,aturar algo ou alguém desagradável,comportar
